GEO_ID,Total Population,White Population,Black Population,American Indian Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some other race,Year
371190063021,2144,1734,324,0,17,0,53,16,2015
371190063022,2197,1204,394,11,10,0,500,78,2015
371190063023,2781,1931,537,0,177,0,57,79,2015
371190063031,1912,1417,223,0,90,0,182,0,2015
371190063032,3371,2895,283,0,76,0,43,74,2015
371190063041,726,716,0,10,0,0,0,0,2015
371190063042,3739,3288,215,0,92,0,0,144,2015
371190063043,1700,1063,50,37,68,0,482,0,2015
371190064031,2465,1386,617,84,7,0,355,16,2015
371190064032,1719,1227,328,9,72,0,45,38,2015
371190064033,1702,1493,22,0,11,0,134,42,2015
371190064041,1935,1837,24,0,16,0,27,31,2015
371190064042,3335,2763,96,0,88,0,367,21,2015
371190064051,2486,2043,164,0,140,0,77,62,2015
371190064052,937,698,66,0,116,0,57,0,2015
371190064061,1774,1281,132,0,0,0,361,0,2015
371190064062,860,662,168,0,30,0,0,0,2015
371190064063,3763,2915,126,0,106,0,553,63,2015
371190064071,1647,1167,157,0,235,0,69,19,2015
371190064072,2353,2045,165,28,62,0,23,30,2015
371199801001,0,0,0,0,0,0,0,0,2015
371199802001,0,0,0,0,0,0,0,0,2015
371199803001,0,0,0,0,0,0,0,0,2015
371190001001,1192,890,42,0,139,0,93,28,2016
371190001002,1974,1382,241,0,109,0,188,54,2016
371190001003,812,689,90,0,0,0,17,16,2016
371190001004,214,18,93,0,0,0,49,54,2016
371190001005,739,581,29,15,41,0,52,21,2016
371190003001,645,439,150,19,24,0,4,9,2016
371190004001,1613,1279,129,14,85,0,57,49,2016
371190004002,1027,658,278,0,28,0,22,41,2016
371190005001,1507,941,481,0,33,0,36,16,2016
371190005002,918,501,71,0,15,0,302,29,2016
371190005003,2557,1501,714,0,101,0,46,195,2016
371190006001,897,602,218,0,0,0,38,39,2016
371190006002,1975,927,922,0,9,0,53,64,2016
371190007001,813,354,406,0,4,0,46,3,2016
371190008001,2181,280,1419,16,9,400,12,45,2016
371190008002,711,81,550,0,7,0,12,61,2016
371190009001,722,162,539,0,0,0,21,0,2016
371190009002,1046,248,720,0,33,0,45,0,2016
371190010001,1107,925,114,0,33,0,8,27,2016
371190010002,552,467,72,0,13,0,0,0,2016
371190010003,904,838,21,24,0,0,10,11,2016
371190011001,729,620,105,0,0,0,0,4,2016
371190011002,1540,1288,63,15,18,0,53,103,2016
371190012001,2073,518,726,0,139,0,614,76,2016
371190012002,1501,512,319,0,346,0,217,107,2016
371190012003,1688,1633,22,0,0,0,0,33,2016
371190013001,2281,722,1128,0,60,0,253,118,2016
371190013002,799,378,342,0,65,0,0,14,2016
371190013003,699,529,66,0,38,0,54,12,2016
371190014001,1291,677,356,0,45,0,185,28,2016
371190014002,1280,933,149,0,67,0,108,23,2016
371190015041,4881,299,2742,0,41,0,1761,38,2016
371190015042,1332,145,940,0,0,0,87,160,2016
371190015043,1248,232,609,0,0,0,360,47,2016
371190015051,3563,1050,1353,0,103,0,963,94,2016
371190015071,1712,0,339,0,0,0,1373,0,2016
371190015072,1404,119,1117,0,0,0,151,17,2016
371190015073,1053,56,841,9,0,0,147,0,2016
371190015081,2535,820,902,19,65,203,454,72,2016
371190015082,2789,775,1438,0,71,0,359,146,2016
371190015083,884,41,312,0,0,0,531,0,2016
371190015091,1316,26,1172,0,0,0,60,58,2016
371190015092,1901,106,1029,0,62,0,679,25,2016
371190015101,2183,180,1575,0,142,0,281,5,2016
371190015102,752,122,509,0,51,0,44,26,2016
371190016031,2213,987,644,7,0,0,557,18,2016
371190016032,2211,718,621,0,342,0,432,98,2016
371190016051,1911,507,493,0,144,0,661,106,2016
371190016061,2876,770,446,0,381,0,1270,9,2016
371190016062,1613,470,766,0,121,0,221,35,2016
371190016071,2836,395,1149,37,83,16,1053,103,2016
371190016081,2682,306,1032,0,62,0,1202,80,2016
371190016082,1286,329,529,16,0,0,403,9,2016
371190016091,808,82,622,0,0,0,64,40,2016
371190016092,2326,462,762,0,214,0,826,62,2016
371190017011,1502,887,363,0,42,0,165,45,2016
371190017012,2775,546,880,0,636,0,480,233,2016
371190017021,1320,466,255,0,57,0,512,30,2016
371190017022,513,369,144,0,0,0,0,0,2016
371190017023,675,386,168,0,0,0,102,19,2016
371190017024,2997,405,734,0,690,0,1033,135,2016
371190018011,530,267,123,5,0,0,100,35,2016
371190018012,344,231,41,0,13,0,40,19,2016
371190018013,473,308,139,0,0,0,26,0,2016
371190018021,1390,665,413,0,289,0,0,23,2016
371190018022,1634,933,537,0,39,0,118,7,2016
371190019101,2569,95,791,0,34,0,1649,0,2016
371190019102,1367,332,834,0,68,0,133,0,2016
371190019103,1866,297,612,0,304,0,644,9,2016
371190019111,1338,273,798,17,110,0,97,43,2016
371190019112,2365,770,956,11,11,0,591,26,2016
371190019113,2436,940,817,20,0,0,622,37,2016
371190019121,2741,367,819,0,554,0,945,56,2016
371190019122,1019,57,332,0,37,0,593,0,2016
371190019123,838,189,504,0,0,0,121,24,2016
371190019124,2466,60,1058,0,161,0,1146,41,2016
371190019141,1997,151,557,0,155,0,1015,119,2016
371190019142,1743,996,341,0,20,0,372,14,2016
371190019151,1122,275,595,0,22,0,216,14,2016
371190019152,2821,840,1575,0,27,0,256,123,2016
371190019153,968,136,300,0,172,0,360,0,2016
371190019154,1541,275,686,0,0,0,546,34,2016
371190019161,1854,513,682,0,22,0,637,0,2016
371190019162,1841,649,912,0,48,0,161,71,2016
371190019171,2418,778,733,40,0,0,867,0,2016
371190019172,2129,1027,368,0,0,0,622,112,2016
371190019181,451,285,108,0,0,0,58,0,2016
371190019182,2137,593,1042,0,20,0,453,29,2016
371190019183,1620,197,1097,0,0,0,268,58,2016
371190019191,1692,371,452,0,356,0,513,0,2016
371190019192,1236,544,413,9,0,0,270,0,2016
371190019193,1398,290,763,0,0,0,262,83,2016
371190019201,2680,324,1279,30,244,0,724,79,2016
371190019202,1525,378,547,27,106,0,456,11,2016
371190019203,718,179,286,0,59,0,101,93,2016
371190019211,2410,774,801,0,98,0,604,133,2016
371190019221,1882,302,848,0,169,0,423,140,2016
371190019222,2973,515,1738,42,45,0,550,83,2016
371190019231,2503,555,1168,5,50,0,665,60,2016
371190019232,1951,241,1149,0,26,0,518,17,2016
371190020021,2308,1917,174,0,130,0,87,0,2016
371190020022,1695,1467,204,0,0,0,24,0,2016
371190020023,1355,1146,0,0,91,0,118,0,2016
371190020024,1207,576,267,0,308,0,40,16,2016
371190020031,1299,1211,32,0,0,0,56,0,2016
371190020032,1128,1050,18,0,0,0,60,0,2016
371190020033,1267,1004,0,0,133,0,101,29,2016
371190020034,745,745,0,0,0,0,0,0,2016
371190020035,1297,473,590,0,37,0,69,128,2016
371190020041,1560,1263,152,0,65,0,61,19,2016
371190020042,1360,1157,0,0,0,27,176,0,2016
371190020043,1934,688,920,0,8,0,318,0,2016
371190021001,734,389,280,0,0,0,65,0,2016
371190021002,2061,1348,431,0,0,0,267,15,2016
371190022001,1235,947,62,0,84,0,70,72,2016
371190022002,992,954,14,0,0,0,24,0,2016
371190022003,966,945,0,0,0,0,0,21,2016
371190022004,1804,1752,24,0,0,0,28,0,2016
371190023001,581,31,525,0,0,0,0,25,2016
371190023002,2357,121,2093,12,18,0,88,25,2016
371190024001,1467,1353,39,0,44,0,21,10,2016
371190024002,1051,1013,31,0,0,0,7,0,2016
371190024003,578,516,0,24,0,0,0,38,2016
371190025001,1256,1025,52,0,30,0,73,76,2016
371190025002,556,444,90,0,17,0,0,5,2016
371190026001,905,487,259,0,85,0,45,29,2016
371190027011,654,635,0,0,0,0,19,0,2016
371190027012,1197,1066,62,0,16,0,53,0,2016
371190027013,379,373,6,0,0,0,0,0,2016
371190027021,2684,2379,164,0,8,0,66,67,2016
371190027022,2282,2238,16,0,12,0,16,0,2016
371190027023,965,891,13,0,0,0,27,34,2016
371190028001,896,896,0,0,0,0,0,0,2016
371190028002,1133,1052,47,0,15,0,0,19,2016
371190028003,1820,1684,0,0,35,0,20,81,2016
371190029031,985,935,0,0,50,0,0,0,2016
371190029032,1245,1205,0,0,0,0,40,0,2016
371190029033,1509,1142,205,0,52,0,59,51,2016
371190029041,1578,1485,0,0,34,0,22,37,2016
371190029042,1700,890,387,0,194,0,215,14,2016
371190029043,1586,1513,0,0,0,0,73,0,2016
371190029044,562,446,51,65,0,0,0,0,2016
371190029045,1260,1090,164,0,0,0,6,0,2016
371190029051,1954,1812,6,0,51,0,30,55,2016
371190029052,1186,1042,11,0,0,0,97,36,2016
371190029061,1222,1014,65,0,33,0,16,94,2016
371190029062,1570,1401,70,0,25,0,28,46,2016
371190029063,1739,1597,50,0,67,0,6,19,2016
371190030061,1657,1521,29,0,87,0,6,14,2016
371190030062,2788,2335,107,0,202,0,79,65,2016
371190030071,727,727,0,0,0,0,0,0,2016
371190030072,2267,1930,182,0,38,0,117,0,2016
371190030073,1824,1493,267,0,32,0,32,0,2016
371190030074,1890,986,774,0,0,0,72,58,2016
371190030075,714,698,16,0,0,0,0,0,2016
371190030081,1636,1450,59,0,12,0,104,11,2016
371190030082,1654,969,236,0,239,0,184,26,2016
371190030083,2238,1360,37,106,513,0,159,63,2016
371190030111,2005,1729,5,0,76,0,81,114,2016
371190030112,510,412,0,0,0,0,98,0,2016
371190030113,1508,1439,4,0,0,0,48,17,2016
371190030114,1078,830,0,0,16,0,212,20,2016
371190030115,1396,1237,75,0,29,0,23,32,2016
371190030121,1358,1298,0,0,22,0,33,5,2016
371190030122,3327,2177,69,0,219,0,828,34,2016
371190030131,2927,2353,316,0,69,0,189,0,2016
371190030132,2341,1981,43,0,184,0,117,16,2016
371190030151,1604,1345,0,0,22,0,196,41,2016
371190030152,1685,1480,87,0,25,0,62,31,2016
371190030153,1244,965,27,4,218,0,30,0,2016
371190030161,2519,1932,193,0,232,0,94,68,2016
371190030162,898,872,20,0,6,0,0,0,2016
371190030163,1371,903,155,0,86,0,134,93,2016
371190030171,1211,889,226,0,54,0,42,0,2016
371190030172,2370,2140,131,0,45,0,54,0,2016
371190030181,2831,2092,344,0,185,0,210,0,2016
371190031021,2074,1749,91,0,139,0,95,0,2016
371190031022,1465,863,12,0,462,0,37,91,2016
371190031023,1371,247,186,0,51,0,797,90,2016
371190031031,1553,1002,254,0,50,0,233,14,2016
371190031032,2581,2047,133,33,127,0,205,36,2016
371190031033,428,428,0,0,0,0,0,0,2016
371190031051,1618,1493,98,0,0,0,7,20,2016
371190031052,2034,1810,47,0,4,0,154,19,2016
371190031061,2468,964,113,0,51,0,1156,184,2016
371190031062,951,614,220,6,38,0,33,40,2016
371190031081,1326,231,402,44,0,0,600,49,2016
371190031082,2080,803,512,0,57,0,670,38,2016
371190031091,2544,384,978,0,162,0,956,64,2016
371190031092,1754,111,532,0,162,0,876,73,2016
371190032011,1226,557,30,0,26,0,613,0,2016
371190032012,1235,479,285,11,92,0,368,0,2016
371190032031,1655,943,212,0,79,0,371,50,2016
371190032032,1043,372,218,11,35,0,390,17,2016
371190032041,1117,946,12,0,8,0,12,139,2016
371190032042,1613,940,351,19,219,0,65,19,2016
371190032043,855,783,13,0,0,0,59,0,2016
371190033001,1443,1190,158,0,29,0,10,56,2016
371190033002,852,485,81,0,23,0,210,53,2016
371190033003,729,555,133,0,0,0,22,19,2016
371190034001,1782,1722,0,0,0,0,0,60,2016
371190034002,1019,926,23,3,0,0,3,64,2016
371190034003,1334,1215,0,0,56,0,0,63,2016
371190034004,886,732,0,0,0,0,111,43,2016
371190035001,1232,1071,61,0,47,0,31,22,2016
371190035002,1251,1117,0,0,52,0,41,41,2016
371190036001,1058,465,561,0,11,0,21,0,2016
371190036002,1100,409,657,0,22,0,0,12,2016
371190036003,907,26,704,0,26,0,151,0,2016
371190036004,1076,52,780,0,0,0,233,11,2016
371190037001,1576,858,648,0,30,0,25,15,2016
371190037002,1610,80,1530,0,0,0,0,0,2016
371190038021,1224,28,1115,0,24,0,57,0,2016
371190038022,2070,32,1795,0,0,0,227,16,2016
371190038023,435,142,290,0,0,0,1,2,2016
371190038051,2293,575,413,4,1100,0,101,100,2016
371190038061,3348,862,1457,0,83,0,931,15,2016
371190038062,1909,372,648,67,0,0,822,0,2016
371190038063,2040,585,577,0,562,0,219,97,2016
371190038064,2295,532,806,0,79,0,841,37,2016
371190038071,1307,185,477,0,125,0,472,48,2016
371190038072,3599,173,1954,0,0,0,1351,121,2016
371190038081,1717,24,257,0,0,0,1401,35,2016
371190038082,4103,242,1011,9,146,0,2671,24,2016
371190039021,1580,19,1187,0,204,0,77,93,2016
371190039022,1604,15,1525,0,0,0,64,0,2016
371190039023,705,0,645,0,0,0,22,38,2016
371190039024,1264,95,1059,0,27,7,20,56,2016
371190039031,942,4,916,0,0,0,6,16,2016
371190039032,764,53,502,0,24,0,172,13,2016
371190040001,1389,347,1024,12,0,0,6,0,2016
371190040002,756,77,589,0,0,0,90,0,2016
371190040003,705,188,517,0,0,0,0,0,2016
371190040004,1756,304,1342,0,0,0,110,0,2016
371190041001,603,41,526,0,0,0,9,27,2016
371190041002,1877,1287,403,0,84,0,32,71,2016
371190041003,174,27,147,0,0,0,0,0,2016
371190041004,680,43,581,0,0,0,8,48,2016
371190042001,699,82,573,0,10,0,0,34,2016
371190042002,698,169,520,0,0,0,0,9,2016
371190042003,704,61,563,0,80,0,0,0,2016
371190042004,1174,178,911,0,0,0,60,25,2016
371190043021,891,105,678,0,0,0,67,41,2016
371190043022,2559,242,1938,0,152,0,186,41,2016
371190043023,1528,246,1074,0,110,0,98,0,2016
371190043031,2851,714,1330,0,123,0,610,74,2016
371190043041,2782,318,1845,0,337,0,260,22,2016
371190043042,1116,224,778,0,0,17,89,8,2016
371190043051,2579,521,949,0,720,0,331,58,2016
371190043052,3340,127,2223,0,42,0,854,94,2016
371190044001,1018,236,634,0,62,0,86,0,2016
371190044002,3495,217,2975,0,0,0,292,11,2016
371190045001,1529,34,1309,0,101,0,26,59,2016
371190045002,1026,69,784,0,159,0,0,14,2016
371190045003,591,81,454,0,40,0,8,8,2016
371190046001,1223,26,1188,0,0,0,0,9,2016
371190046002,2047,37,1943,47,0,0,0,20,2016
371190047001,1899,343,1420,0,23,0,77,36,2016
371190048001,1149,14,1025,0,0,0,101,9,2016
371190048002,1257,10,1108,0,9,0,90,40,2016
371190048003,964,9,916,0,0,0,22,17,2016
371190049001,580,4,557,8,0,0,4,7,2016
371190050001,1476,43,1428,0,0,0,0,5,2016
371190050002,409,62,320,6,0,0,2,19,2016
371190051001,1101,94,985,4,0,0,0,18,2016
371190051002,1409,51,1090,0,4,0,23,241,2016
371190052001,629,9,529,0,0,0,72,19,2016
371190052002,776,77,645,0,0,0,42,12,2016
371190052003,859,123,708,0,0,0,13,15,2016
371190053011,3537,272,2169,48,110,0,877,61,2016
371190053012,902,57,311,0,62,0,472,0,2016
371190053051,1276,83,935,0,0,0,241,17,2016
371190053052,1402,9,1268,0,0,0,115,10,2016
371190053053,2475,107,1620,0,29,0,711,8,2016
371190053061,492,25,347,0,0,0,119,1,2016
371190053062,1628,162,887,11,0,0,565,3,2016
371190053071,2197,61,1592,0,0,0,508,36,2016
371190053072,1179,97,531,0,60,0,491,0,2016
371190053081,1741,232,458,0,0,0,1002,49,2016
371190053082,1103,0,736,0,0,0,340,27,2016
371190054011,3548,243,2415,0,265,0,625,0,2016
371190054012,2271,2,2152,0,113,0,2,2,2016
371190054013,1357,45,1312,0,0,0,0,0,2016
371190054031,2463,456,1421,8,264,0,279,35,2016
371190054032,1904,55,1226,42,55,0,490,36,2016
371190054041,2569,313,1980,0,32,0,215,29,2016
371190054042,2149,542,1315,0,77,0,215,0,2016
371190055081,2437,1446,704,10,60,0,159,58,2016
371190055082,1865,1011,606,0,115,0,100,33,2016
371190055091,1805,691,485,0,189,0,408,32,2016
371190055092,1433,698,678,0,0,0,26,31,2016
371190055093,2510,787,1160,0,139,0,385,39,2016
371190055101,2043,575,718,0,9,0,722,19,2016
371190055102,3513,362,2584,0,70,0,407,90,2016
371190055111,1236,200,961,0,28,0,28,19,2016
371190055112,1611,428,750,0,68,0,165,200,2016
371190055113,1464,535,561,0,135,0,176,57,2016
371190055121,806,196,566,0,0,0,44,0,2016
371190055122,869,238,484,0,52,0,16,79,2016
371190055123,3569,453,2470,0,110,0,495,41,2016
371190055131,1989,544,1093,0,66,0,92,194,2016
371190055132,1382,567,369,0,193,0,153,100,2016
371190055133,846,656,135,0,10,0,18,27,2016
371190055141,2541,1039,1216,0,196,0,70,20,2016
371190055142,1653,922,517,0,56,0,158,0,2016
371190055143,2677,1289,948,0,92,0,187,161,2016
371190055151,2392,1528,481,0,84,0,133,166,2016
371190055161,1853,1238,416,21,58,0,65,55,2016
371190055171,3184,1802,1143,0,34,0,196,9,2016
371190055172,1221,877,199,0,5,0,96,44,2016
371190055181,3363,977,1173,0,837,0,335,41,2016
371190055182,2232,926,1023,20,43,0,181,39,2016
371190055191,2918,1284,1321,0,0,0,282,31,2016
371190055192,2067,880,595,0,361,0,163,68,2016
371190055201,3908,697,1943,43,857,0,368,0,2016
371190055202,788,283,234,0,43,0,228,0,2016
371190055211,754,337,101,0,121,0,100,95,2016
371190055212,2181,538,1067,0,365,0,173,38,2016
371190055213,5032,1436,2820,0,408,0,310,58,2016
371190055221,1063,120,858,0,56,0,29,0,2016
371190055222,2322,828,813,0,472,0,12,197,2016
371190055223,1161,405,596,0,160,0,0,0,2016
371190055231,600,159,383,0,0,0,15,43,2016
371190055232,2740,1008,685,89,662,0,189,107,2016
371190055233,1667,670,460,0,523,0,0,14,2016
371190055241,1044,17,97,0,816,0,56,58,2016
371190055242,1182,94,501,38,305,0,162,82,2016
371190055243,3048,389,2014,0,72,0,408,165,2016
371190055244,1620,246,1211,40,123,0,0,0,2016
371190055245,794,410,362,0,0,0,22,0,2016
371190055246,1339,363,668,0,81,0,226,1,2016
371190056041,1822,893,454,0,316,0,92,67,2016
371190056042,1933,1108,563,0,90,0,105,67,2016
371190056043,1780,1046,393,0,103,0,111,127,2016
371190056051,2341,846,1110,0,150,0,150,85,2016
371190056052,962,249,520,0,160,0,12,21,2016
371190056053,2764,1600,673,0,131,0,147,213,2016
371190056091,3884,1227,1688,11,465,0,281,212,2016
371190056101,840,386,353,0,43,0,0,58,2016
371190056102,2836,1023,1271,0,246,0,219,77,2016
371190056111,2809,924,1380,0,132,0,298,75,2016
371190056121,2626,631,1251,0,131,0,524,89,2016
371190056122,1931,501,892,0,303,0,145,90,2016
371190056131,2595,313,1671,0,161,0,420,30,2016
371190056141,1359,291,737,0,67,0,225,39,2016
371190056142,2518,505,1715,0,0,0,192,106,2016
371190056143,3034,777,1482,0,66,0,679,30,2016
371190056151,1424,386,817,0,82,0,139,0,2016
371190056161,1774,500,545,0,79,0,618,32,2016
371190056171,1923,318,1176,0,155,0,184,90,2016
371190056172,39,39,0,0,0,0,0,0,2016
371190056181,2043,1424,482,0,18,0,103,16,2016
371190056182,1526,259,1115,29,75,0,0,48,2016
371190056191,2795,790,1563,0,108,0,329,5,2016
371190056192,1810,731,602,18,126,0,302,31,2016
371190056201,1871,509,1010,0,9,0,343,0,2016
371190056202,3176,823,1251,0,211,0,813,78,2016
371190056203,2476,710,1195,0,29,0,308,234,2016
371190056211,2247,1342,581,0,22,0,198,104,2016
371190056212,707,245,423,0,0,0,39,0,2016
371190056213,1194,524,460,19,12,0,140,39,2016
371190057061,1853,1093,252,0,128,0,254,126,2016
371190057062,1929,1153,75,0,57,0,539,105,2016
371190057063,2073,962,433,0,104,0,560,14,2016
371190057064,1549,1077,340,0,60,0,61,11,2016
371190057091,1845,1543,134,0,57,0,111,0,2016
371190057092,2077,1434,444,0,71,0,63,65,2016
371190057101,2596,1072,704,0,43,0,656,121,2016
371190057102,2071,721,861,0,75,0,224,190,2016
371190057111,448,399,0,0,0,0,49,0,2016
371190057112,2716,2534,122,0,25,0,18,17,2016
371190057113,3111,2411,317,49,59,0,60,215,2016
371190057121,2538,2109,197,7,0,0,225,0,2016
371190057122,1485,1310,54,0,27,0,55,39,2016
371190057131,2130,1877,173,0,48,0,0,32,2016
371190057132,2014,1596,115,0,28,0,257,18,2016
371190057141,2327,1860,270,28,68,0,101,0,2016
371190057142,1416,1269,93,0,18,0,36,0,2016
371190057143,1272,1114,82,0,21,0,27,28,2016
371190057151,2773,2488,78,22,28,0,132,25,2016
371190057161,2415,1318,539,0,100,0,437,21,2016
371190057162,2045,626,548,0,111,0,695,65,2016
371190057171,2446,690,1107,0,0,0,627,22,2016
371190057172,1512,856,461,0,68,0,46,81,2016
371190057173,3045,1757,776,31,134,0,318,29,2016
371190058111,2520,1985,238,0,40,0,80,177,2016
371190058112,1721,1429,132,0,0,0,160,0,2016
371190058121,2313,2046,139,0,76,0,34,18,2016
371190058122,2423,1374,454,13,159,0,231,192,2016
371190058123,2000,873,793,0,148,0,154,32,2016
371190058151,2789,2172,159,0,105,0,253,100,2016
371190058152,853,667,52,0,48,0,0,86,2016
371190058161,3374,2835,236,0,134,0,126,43,2016
371190058162,901,600,116,0,137,0,38,10,2016
371190058171,1393,1105,10,0,76,0,170,32,2016
371190058172,2895,2333,213,0,106,0,185,58,2016
371190058231,992,967,25,0,0,0,0,0,2016
371190058232,1578,1162,52,0,274,0,0,90,2016
371190058233,1980,1769,34,43,60,0,57,17,2016
371190058234,3563,2347,387,0,410,0,274,145,2016
371190058241,3729,749,1517,0,102,0,1361,0,2016
371190058251,2692,1590,734,0,94,0,258,16,2016
371190058252,2292,1281,366,17,33,0,527,68,2016
371190058261,742,431,65,0,0,0,246,0,2016
371190058262,2051,1269,276,0,122,0,351,33,2016
371190058271,2952,616,1381,0,109,0,821,25,2016
371190058281,2605,2399,69,0,86,0,41,10,2016
371190058282,378,378,0,0,0,0,0,0,2016
371190058283,1053,990,51,0,0,0,12,0,2016
371190058291,1058,546,350,0,17,0,135,10,2016
371190058292,1227,485,416,0,70,0,197,59,2016
371190058301,1721,1017,178,48,0,0,407,71,2016
371190058302,2150,1794,58,15,22,0,236,25,2016
371190058311,2540,2017,247,0,72,0,142,62,2016
371190058312,2152,1163,743,0,132,0,54,60,2016
371190058313,365,286,46,7,0,0,16,10,2016
371190058321,2847,2138,128,0,325,0,217,39,2016
371190058331,1221,1096,73,0,32,0,20,0,2016
371190058332,2697,2359,54,11,101,0,46,126,2016
371190058333,1272,1177,81,14,0,0,0,0,2016
371190058341,3196,2159,457,0,185,0,196,199,2016
371190058342,1283,984,90,0,133,0,58,18,2016
371190058351,2969,2617,51,44,117,0,102,38,2016
371190058361,2384,1542,201,0,73,0,495,73,2016
371190058362,1489,1020,89,0,169,0,198,13,2016
371190058371,2093,846,20,0,981,0,215,31,2016
371190058372,1910,1265,130,0,162,0,304,49,2016
371190058373,859,670,0,0,97,0,92,0,2016
371190058374,2377,1694,249,0,286,0,148,0,2016
371190058381,2251,1334,326,0,507,0,37,47,2016
371190058382,1795,1065,155,0,447,0,117,11,2016
371190058383,4131,1933,679,21,839,0,348,311,2016
371190058391,2775,2012,167,0,244,0,136,216,2016
371190058401,2209,1712,189,4,118,0,131,55,2016
371190058411,2931,2115,169,21,297,0,253,76,2016
371190058412,1115,751,92,0,76,0,196,0,2016
371190058413,2249,1662,229,10,161,0,92,95,2016
371190058421,1795,1033,389,0,177,0,178,18,2016
371190058422,1448,1091,51,0,134,0,59,113,2016
371190058423,3193,2369,189,0,440,0,140,55,2016
371190058431,1556,1338,37,0,106,0,44,31,2016
371190058432,1520,1079,179,0,45,0,194,23,2016
371190058441,3567,2412,377,14,587,0,27,150,2016
371190058442,4731,3037,240,15,985,0,325,129,2016
371190058451,1234,863,10,0,160,0,39,162,2016
371190058452,3297,1540,317,0,1010,0,123,307,2016
371190058461,1938,1709,116,0,95,0,18,0,2016
371190058462,1973,1664,75,0,218,0,16,0,2016
371190058471,1371,1293,0,0,29,0,49,0,2016
371190058472,2473,1923,190,0,67,0,71,222,2016
371190058473,711,450,23,0,77,0,135,26,2016
371190058481,2677,2215,150,0,265,0,7,40,2016
371190058482,1923,1455,276,24,0,0,148,20,2016
371190058483,1154,849,148,0,65,0,64,28,2016
371190059061,2014,1282,466,6,38,0,196,26,2016
371190059062,709,231,0,0,100,0,310,68,2016
371190059063,1205,414,186,0,19,0,551,35,2016
371190059064,427,222,205,0,0,0,0,0,2016
371190059071,3958,1611,1430,0,455,0,365,97,2016
371190059072,1277,647,236,0,47,0,347,0,2016
371190059081,1553,1265,151,0,81,0,0,56,2016
371190059091,4958,2169,1680,0,159,0,698,252,2016
371190059092,3318,579,1668,72,464,0,535,0,2016
371190059101,5685,1768,2183,0,215,0,1252,267,2016
371190059111,2909,2208,296,0,106,0,134,165,2016
371190059112,2668,1256,719,0,202,0,366,125,2016
371190059121,1729,791,566,0,114,0,217,41,2016
371190059122,3532,820,1455,9,293,0,938,17,2016
371190059131,1590,199,616,0,142,0,575,58,2016
371190059132,3324,1188,1013,0,297,0,691,135,2016
371190059133,1896,740,306,0,252,0,480,118,2016
371190059141,2999,1061,1123,0,113,0,618,84,2016
371190059142,1189,592,62,23,124,0,379,9,2016
371190059143,2369,884,950,0,0,0,386,149,2016
371190059151,2045,655,815,0,70,0,327,178,2016
371190059161,1291,272,510,0,121,0,375,13,2016
371190059162,1400,24,942,0,0,0,316,118,2016
371190059171,3383,1943,908,0,82,0,365,85,2016
371190059172,2524,967,673,0,202,0,637,45,2016
371190059181,3735,1464,713,11,328,0,1061,158,2016
371190060051,3054,1212,1311,0,122,0,330,79,2016
371190060061,3228,615,1130,0,232,0,1072,179,2016
371190060062,2582,1266,887,0,0,0,429,0,2016
371190060063,1600,692,152,40,421,0,237,58,2016
371190060071,3214,392,2293,0,0,0,516,13,2016
371190060072,1859,1404,343,0,16,0,13,83,2016
371190060073,2228,1381,623,0,108,0,0,116,2016
371190060081,1491,964,393,0,27,0,59,48,2016
371190060082,2312,945,1136,0,79,0,17,135,2016
371190060091,1179,742,341,0,26,0,10,60,2016
371190060092,1668,403,1062,0,106,0,29,68,2016
371190060101,2298,1478,711,0,0,0,49,60,2016
371190060102,2161,364,1530,0,0,0,96,171,2016
371190060103,1629,116,773,0,0,0,740,0,2016
371190060104,703,72,501,0,130,0,0,0,2016
371190061031,2158,1585,419,0,34,0,75,45,2016
371190061032,1646,825,457,0,79,0,171,114,2016
371190061041,1446,734,546,0,0,0,38,128,2016
371190061042,1366,725,419,0,0,0,0,222,2016
371190061043,4282,971,2658,18,53,0,413,169,2016
371190061044,2368,740,1372,20,189,0,0,47,2016
371190061051,3010,1158,1309,0,113,0,360,70,2016
371190061061,2179,1258,617,0,48,0,234,22,2016
371190061062,1891,765,965,0,88,0,73,0,2016
371190061071,3420,712,1814,0,84,0,545,265,2016
371190061072,1858,724,743,0,72,0,231,88,2016
371190061081,2177,330,1420,10,101,0,145,171,2016
371190061082,2528,332,1661,0,0,0,355,180,2016
371190061091,4609,402,3670,0,0,7,491,39,2016
371190062031,1302,1262,15,0,12,0,13,0,2016
371190062032,2140,1990,150,0,0,0,0,0,2016
371190062033,1614,1589,0,0,0,0,25,0,2016
371190062041,1833,1649,13,0,0,0,127,44,2016
371190062042,1480,1400,0,0,12,0,68,0,2016
371190062043,2637,2197,224,0,95,0,105,16,2016
371190062044,1376,1286,12,0,53,0,14,11,2016
371190062081,3045,2485,182,0,123,0,255,0,2016
371190062091,671,538,72,0,0,0,61,0,2016
371190062092,1394,1095,158,0,85,0,56,0,2016
371190062093,2177,1871,136,24,0,0,62,84,2016
371190062101,2839,2594,87,0,130,0,20,8,2016
371190062102,1554,1248,108,0,135,0,51,12,2016
371190062111,3386,2600,344,0,55,0,114,273,2016
371190062112,2836,2726,74,0,17,0,0,19,2016
371190062121,2202,1497,282,0,65,0,157,201,2016
