GEO_ID,Total Population,White Population,Black Population,American Indian Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Hispanic or Latino Population,Some other race,Year
371190056182,1889,255,1334,0,23,0,155,122,2022
371190056191,2965,628,1539,19,92,0,527,160,2022
371190056192,1834,805,861,5,13,0,130,20,2022
371190056211,4276,2187,1387,9,208,0,378,107,2022
371190056212,1022,500,209,0,0,0,183,130,2022
371190056213,1033,397,563,0,10,0,54,9,2022
371190056221,939,209,568,0,57,0,76,29,2022
371190056222,805,157,530,0,30,0,42,46,2022
371190056231,1927,363,1247,0,30,0,287,0,2022
371190056232,1852,605,931,0,0,0,115,201,2022
371190056241,2930,712,1960,0,23,0,118,117,2022
371190056251,4103,1333,1787,0,179,40,470,294,2022
371190056252,2573,476,1760,0,259,0,78,0,2022
371190056261,3682,675,1946,0,0,0,755,306,2022
371190056271,2805,274,1715,0,0,0,761,55,2022
371190056272,2202,353,1402,0,12,0,413,22,2022
371190056273,2884,848,1470,0,167,0,365,34,2022
371190057091,2417,1423,750,0,73,0,113,58,2022
371190057092,2226,1442,263,21,280,0,121,99,2022
371190057101,2292,1044,292,0,253,0,670,33,2022
371190057102,2632,1134,1023,0,24,0,363,88,2022
371190057121,1922,1480,150,0,51,0,60,181,2022
371190057122,1504,1278,63,0,16,0,101,46,2022
371190057131,2298,1893,82,7,227,0,54,35,2022
371190057132,2100,1599,34,0,43,0,353,71,2022
371190057141,3107,2362,463,0,87,0,117,78,2022
371190057142,1454,1206,40,0,124,0,16,68,2022
371190057143,1534,1362,129,0,7,0,0,36,2022
371190057151,2932,2276,405,0,7,0,196,48,2022
371190057161,2105,1123,467,0,245,0,235,35,2022
371190057162,3430,1048,885,14,94,0,1247,142,2022
371190057181,2223,1084,614,0,94,0,252,179,2022
371190057182,1449,950,263,0,0,0,139,97,2022
371190057191,1928,1129,358,0,0,0,429,12,2022
371190057192,1419,1035,195,0,163,0,20,6,2022
371190057201,2147,1753,123,0,257,0,0,14,2022
371190057211,542,385,37,0,19,0,78,23,2022
371190057212,3052,2575,297,8,41,0,119,12,2022
371190057221,2128,1371,312,0,202,0,163,80,2022
371190057231,1742,753,663,15,141,0,153,17,2022
371190057232,1521,547,389,6,152,0,364,63,2022
371190058111,1473,871,144,0,190,0,241,27,2022
371190058112,732,302,65,0,18,0,347,0,2022
371190058113,2022,1631,143,0,24,0,206,18,2022
371190058151,2652,2019,176,0,248,0,184,25,2022
371190058152,826,691,48,0,29,0,8,50,2022
371190058161,3046,2281,219,3,161,0,349,33,2022
371190058162,1139,835,132,65,43,0,35,29,2022
371190058171,959,655,55,0,93,0,121,35,2022
371190058172,3348,2553,157,0,428,0,137,73,2022
371190058241,2815,153,1312,0,94,0,1071,185,2022
371190058242,1990,1317,104,0,113,0,317,139,2022
371190058261,617,203,44,0,9,0,330,31,2022
371190058262,2437,988,329,0,56,0,785,279,2022
371190058271,2400,571,991,0,45,0,629,164,2022
371190058281,2374,2057,237,0,0,0,51,29,2022
371190058282,342,342,0,0,0,0,0,0,2022
371190058283,951,750,117,0,11,0,59,14,2022
371190058291,847,180,589,0,44,0,14,20,2022
371190058292,1169,287,255,0,24,0,551,52,2022
371190058301,1363,693,394,0,25,0,232,19,2022
371190058302,2267,1396,267,0,15,0,463,126,2022
371190058321,2978,2249,23,0,411,0,151,144,2022
371190058331,968,754,0,0,0,0,162,52,2022
371190058332,2947,2157,71,0,673,0,35,11,2022
371190058333,1622,1165,362,0,34,0,61,0,2022
371190058341,2978,1908,454,0,32,0,277,307,2022
371190058342,1463,1029,210,0,49,0,113,62,2022
371190058351,2456,2210,17,21,103,0,96,9,2022
371190058361,2868,1582,80,0,137,0,1029,40,2022
371190058362,1061,561,177,21,152,0,146,4,2022
371190058391,1096,390,194,0,75,0,239,198,2022
371190058392,1369,1110,35,0,103,0,40,81,2022
371190058401,2085,1468,287,0,173,0,112,45,2022
371190058431,1342,844,58,0,254,0,62,124,2022
371190058432,1832,839,251,0,390,0,312,40,2022
371190058451,1114,655,9,19,337,0,21,73,2022
371190058452,3616,998,231,0,1274,0,226,887,2022
371190058453,1767,1091,20,0,414,0,17,225,2022
371190058461,1442,1173,113,0,96,0,5,55,2022
371190058462,2331,1767,123,0,146,47,208,40,2022
371190058471,1860,1413,14,0,330,0,64,39,2022
371190058472,2659,1996,171,0,262,0,153,77,2022
371190058473,968,308,215,0,438,0,7,0,2022
371190058481,1961,1520,84,0,165,0,161,31,2022
371190058482,2237,1769,19,7,273,0,169,0,2022
371190058483,818,667,9,0,0,0,101,41,2022
371190058491,823,802,4,0,0,0,14,3,2022
371190058492,2843,1849,491,0,371,0,72,60,2022
371190058501,2712,1888,65,0,467,0,210,82,2022
371190058511,2125,1393,581,0,47,0,83,21,2022
371190058512,2543,1472,524,0,61,13,209,264,2022
371190058521,2058,1787,128,10,0,0,133,0,2022
371190058531,1988,689,341,0,27,0,915,16,2022
371190058532,253,179,74,0,0,0,0,0,2022
371190058541,2718,463,471,0,451,0,677,656,2022
371190058551,1937,1045,59,0,292,0,421,120,2022
371190058552,1076,1006,0,0,22,0,0,48,2022
371190058553,1598,1156,176,0,188,0,59,19,2022
371190058561,2600,1303,493,51,618,0,90,45,2022
371190058571,2109,1159,175,5,407,0,232,131,2022
371190058581,1461,523,96,0,553,0,289,0,2022
371190058582,2620,1341,565,22,492,0,148,52,2022
371190058591,2635,1902,181,0,414,0,89,49,2022
371190058601,3060,1695,248,6,771,0,98,242,2022
371190058602,1462,973,125,0,176,0,188,0,2022
371190058611,1625,1210,34,0,294,0,80,7,2022
371190058612,1073,891,0,0,0,0,141,41,2022
371190058621,3142,2298,91,15,361,0,119,258,2022
371190058631,1902,1307,161,0,307,0,65,62,2022
371190058632,1944,979,383,0,381,0,83,118,2022
371190058641,1711,999,250,0,211,0,234,17,2022
371190058642,3211,1668,191,0,1099,0,20,233,2022
371190058651,2098,1526,333,3,101,0,125,10,2022
371190058661,1905,1108,499,0,0,0,225,73,2022
371190058662,1977,538,775,0,0,0,472,192,2022
371190058663,342,94,59,0,162,0,0,27,2022
371190058671,527,94,161,0,140,0,0,132,2022
371190058672,3201,1099,1131,0,213,0,753,5,2022
371190058681,2733,1769,341,14,59,0,104,446,2022
371190059081,2291,1326,421,0,357,0,98,89,2022
371190059101,3063,640,1774,0,59,0,481,109,2022
371190059102,2904,559,792,0,39,9,554,951,2022
371190059131,1795,556,423,0,78,0,738,0,2022
371190059132,2241,507,896,0,705,0,106,27,2022
371190059133,1379,295,477,0,79,0,521,7,2022
371190059134,1407,298,275,0,80,0,754,0,2022
371190059151,517,176,264,0,10,0,67,0,2022
371190059152,2311,437,1344,0,78,0,342,110,2022
371190059161,1335,128,683,0,88,41,324,71,2022
371190059162,1232,13,702,0,0,0,487,30,2022
371190059181,1312,530,143,0,0,0,561,78,2022
371190059182,1115,308,409,0,100,0,198,100,2022
371190059183,3038,768,1201,0,46,0,991,32,2022
371190059191,2310,1384,413,0,147,0,268,98,2022
371190059192,928,398,0,0,185,0,303,42,2022
371190059201,1896,549,178,0,32,0,1137,0,2022
371190059202,406,190,118,0,0,0,38,60,2022
371190059211,4010,1376,1713,0,328,0,303,290,2022
371190059221,2343,1056,500,0,270,0,414,103,2022
371190059222,1589,304,768,0,93,0,333,91,2022
371190059231,2680,730,1254,0,311,0,291,94,2022
371190059232,3064,299,1437,0,648,0,680,0,2022
371190059241,3610,1753,1048,0,50,0,725,34,2022
371190059242,3086,1323,854,0,338,0,543,28,2022
371190059251,3196,1348,833,0,469,0,379,167,2022
371190059261,5376,2742,1462,0,561,0,394,217,2022
371190059262,2200,1479,163,10,336,0,28,184,2022
371190059271,6079,879,3257,0,318,0,1040,585,2022
371190059272,2073,360,1276,135,18,0,157,127,2022
371190059281,1760,630,713,60,0,0,357,0,2022
371190059291,3318,1041,1477,0,134,0,586,80,2022
371190059292,1197,506,467,0,43,0,118,63,2022
371190059301,3077,1106,744,0,0,0,821,406,2022
371190059311,1280,431,613,0,16,0,95,125,2022
371190059312,2762,959,818,0,114,0,677,194,2022
371190059321,2448,651,771,0,549,0,135,342,2022
371190060051,1455,487,570,0,88,0,188,122,2022
371190060052,1954,957,637,0,0,0,360,0,2022
371190060081,1311,618,627,0,0,0,29,37,2022
371190060082,2070,613,912,0,118,0,198,229,2022
371190060091,1270,581,483,9,101,0,85,11,2022
371190060092,1974,492,1142,33,95,0,105,107,2022
371190060111,3277,866,2203,0,48,0,74,86,2022
371190060121,3251,470,2130,0,135,0,359,157,2022
371190060122,1644,980,87,2,390,0,82,103,2022
371190060131,2044,237,1454,0,167,0,186,0,2022
371190060132,2566,136,2093,0,88,0,249,0,2022
371190060141,1879,1002,333,0,42,0,486,16,2022
371190060142,2122,975,911,0,69,0,124,43,2022
371190060151,1384,955,332,0,0,0,97,0,2022
371190060152,2715,645,1660,0,98,0,312,0,2022
371190060161,1497,37,618,0,266,0,576,0,2022
371190060162,1125,127,937,0,0,0,0,61,2022
371190061031,1969,1321,534,0,23,0,36,55,2022
371190061032,2627,1120,864,0,367,0,43,233,2022
371190061051,2856,1268,1166,0,133,0,141,148,2022
371190061081,2715,679,1705,0,155,0,107,69,2022
371190061082,1851,310,1090,0,25,7,379,40,2022
371190061091,3190,143,2496,0,73,0,468,10,2022
371190061101,1352,501,750,0,101,0,0,0,2022
371190061102,1560,180,900,0,0,0,480,0,2022
371190061103,2667,749,1495,0,201,0,156,66,2022
371190061111,1952,531,1253,31,0,0,123,14,2022
371190061112,1935,682,921,8,0,0,246,78,2022
371190061121,1345,301,752,0,33,0,204,55,2022
371190061122,1113,204,626,0,150,0,109,24,2022
371190061131,1004,486,459,0,0,0,11,48,2022
371190061132,2464,751,1583,0,48,0,69,13,2022
371190061141,822,253,197,0,19,0,345,8,2022
371190061142,2621,429,1256,9,174,0,676,77,2022
371190061151,3193,256,2194,0,527,0,192,24,2022
371190061152,977,72,566,0,19,0,300,20,2022
371190062081,924,833,4,0,22,0,37,28,2022
371190062082,2817,2549,67,0,79,0,65,57,2022
371190062091,962,519,382,0,0,0,0,61,2022
371190062092,1770,1311,212,0,46,0,159,42,2022
371190062093,2192,1953,93,0,26,0,29,91,2022
371190062101,2464,2045,256,0,30,0,78,55,2022
371190062102,2105,1250,239,0,455,0,112,49,2022
371190062111,3106,2691,128,2,14,0,146,125,2022
371190062112,3177,2705,74,0,147,0,229,22,2022
371190062121,3260,1972,547,2,407,0,210,122,2022
371190062122,1167,766,126,0,0,0,142,133,2022
371190062141,1315,971,20,0,44,0,154,126,2022
371190062142,2744,1975,380,0,121,0,224,44,2022
371190062161,2042,1892,70,0,0,0,65,15,2022
371190062171,1231,1177,0,0,0,0,0,54,2022
371190062172,1765,1605,0,0,0,0,144,16,2022
371190062181,3069,2722,66,0,51,0,80,150,2022
371190062191,2995,2438,15,0,93,0,108,341,2022
371190062201,1312,1138,0,0,68,0,42,64,2022
371190062202,1554,1477,0,0,0,0,65,12,2022
371190062211,4297,2941,724,0,66,14,279,273,2022
371190062221,1086,920,0,0,116,0,0,50,2022
371190062222,2718,2100,569,0,38,0,0,11,2022
371190062231,2661,1682,718,0,0,0,193,68,2022
371190062241,3182,1983,511,0,0,11,677,0,2022
371190063051,4138,1790,1380,0,291,0,555,122,2022
371190063061,1342,954,213,0,87,0,48,40,2022
371190063071,3899,2777,523,0,373,0,168,58,2022
371190063072,1521,573,682,0,134,0,93,39,2022
371190063081,4036,3608,137,0,53,0,155,83,2022
371190063091,1813,1125,313,0,0,0,350,25,2022
371190063101,3485,2661,110,7,101,0,420,186,2022
371190063111,620,504,37,0,35,0,0,44,2022
371190063112,3351,2872,52,12,0,0,166,249,2022
371190064031,2456,1487,684,0,17,0,206,62,2022
371190064032,1610,1090,251,0,97,5,46,121,2022
371190064033,1903,1613,8,0,82,0,0,200,2022
371190064041,2316,2131,0,0,0,0,129,56,2022
371190064042,2346,1969,210,0,0,0,48,119,2022
371190064043,2567,2102,69,0,206,0,10,180,2022
371190064071,1067,917,114,0,9,0,15,12,2022
371190064072,3043,2294,58,0,197,0,75,419,2022
371190064081,1168,1075,9,0,0,0,78,6,2022
371190064082,1598,1194,128,0,38,0,49,189,2022
371190064091,3334,3082,119,0,46,0,87,0,2022
371190064101,1846,1406,50,0,47,0,278,65,2022
371190064102,1632,1147,98,0,71,0,179,137,2022
371190064111,1862,734,284,0,315,0,529,0,2022
371190064112,1053,959,27,0,0,0,67,0,2022
371199801001,0,0,0,0,0,0,0,0,2022
371199802001,0,0,0,0,0,0,0,0,2022
371199803001,0,0,0,0,0,0,0,0,2022
