"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US371190058541","Block Group 1; Census Tract 58.54; Mecklenburg County; North Carolina","2718","820","2041","815","463","299","471","354","0","14","451","217","0","14","0","14","656","700","0","14","656","700","677","518","148","146","45","57","0","14","0","14","0","14","421","485","63","71","63","71","0","14",
"1500000US371190058551","Block Group 1; Census Tract 58.55; Mecklenburg County; North Carolina","1937","527","1516","438","1045","374","59","58","0","14","292","205","0","14","0","14","120","145","90","146","30","37","421","296","167","220","0","14","9","15","9","15","0","14","0","14","236","254","196","257","40","62",
"1500000US371190058552","Block Group 2; Census Tract 58.55; Mecklenburg County; North Carolina","1076","478","1076","478","1006","479","0","14","0","14","22","32","0","14","0","14","48","67","0","14","48","67","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190058553","Block Group 3; Census Tract 58.55; Mecklenburg County; North Carolina","1598","319","1539","302","1156","296","176","178","0","14","188","131","0","14","0","14","19","31","0","14","19","31","59","78","0","14","19","38","0","14","0","14","0","14","40","67","0","14","0","14","0","14",
"1500000US371190058561","Block Group 1; Census Tract 58.56; Mecklenburg County; North Carolina","2600","295","2510","304","1303","389","493","293","51","53","618","326","0","14","0","14","45","55","0","14","45","55","90","65","34","41","0","14","0","14","0","14","0","14","20","31","36","48","36","48","0","14",
"1500000US371190058571","Block Group 1; Census Tract 58.57; Mecklenburg County; North Carolina","2109","374","1877","381","1159","370","175","113","5","8","407","212","0","14","42","64","89","68","0","14","89","68","232","158","52","74","84","106","0","14","0","14","0","14","37","61","59","101","59","101","0","14",
"1500000US371190058581","Block Group 1; Census Tract 58.58; Mecklenburg County; North Carolina","1461","519","1172","360","523","216","96","146","0","14","553","287","0","14","0","14","0","14","0","14","0","14","289","340","46","66","0","14","0","14","0","14","0","14","225","320","18","52","0","14","18","52",
"1500000US371190058582","Block Group 2; Census Tract 58.58; Mecklenburg County; North Carolina","2620","444","2472","447","1341","368","565","156","22","37","492","356","0","14","0","14","52","53","52","53","0","14","148","149","38","38","0","14","0","14","0","14","0","14","0","14","110","136","110","136","0","14",
"1500000US371190058591","Block Group 1; Census Tract 58.59; Mecklenburg County; North Carolina","2635","298","2546","314","1902","360","181","172","0","14","414","298","0","14","19","33","30","51","0","14","30","51","89","93","53","86","0","14","0","14","0","14","0","14","0","14","36","47","36","47","0","14",
"1500000US371190058601","Block Group 1; Census Tract 58.60; Mecklenburg County; North Carolina","3060","367","2962","349","1695","359","248","193","6","11","771","182","0","14","0","14","242","186","59","93","183","153","98","118","70","112","0","14","16","30","0","14","0","14","0","14","12","20","12","20","0","14",
"1500000US371190058602","Block Group 2; Census Tract 58.60; Mecklenburg County; North Carolina","1462","888","1274","885","973","861","125","135","0","14","176","234","0","14","0","14","0","14","0","14","0","14","188","139","103","100","0","14","0","14","0","14","0","14","0","14","85","110","85","110","0","14",
"1500000US371190058611","Block Group 1; Census Tract 58.61; Mecklenburg County; North Carolina","1625","358","1545","358","1210","291","34","41","0","14","294","316","0","14","0","14","7","13","0","14","7","13","80","53","66","48","0","14","0","14","0","14","0","14","0","14","14","22","14","22","0","14",
"1500000US371190058612","Block Group 2; Census Tract 58.61; Mecklenburg County; North Carolina","1073","229","932","180","891","192","0","14","0","14","0","14","0","14","0","14","41","56","39","55","2","5","141","134","0","14","0","14","0","14","0","14","0","14","0","14","141","134","141","134","0","14",
"1500000US371190058621","Block Group 1; Census Tract 58.62; Mecklenburg County; North Carolina","3142","504","3023","493","2298","568","91","99","15","22","361","124","0","14","44","71","214","155","0","14","214","155","119","87","19","28","0","14","0","14","0","14","0","14","29","41","71","77","65","76","6","10",
"1500000US371190058631","Block Group 1; Census Tract 58.63; Mecklenburg County; North Carolina","1902","382","1837","372","1307","365","161","173","0","14","307","184","0","14","7","12","55","60","35","54","20","32","65","77","25","41","0","14","0","14","0","14","0","14","40","65","0","14","0","14","0","14",
"1500000US371190058632","Block Group 2; Census Tract 58.63; Mecklenburg County; North Carolina","1944","650","1861","660","979","527","383","430","0","14","381","136","0","14","4","6","114","109","0","14","114","109","83","83","8","13","0","14","0","14","0","14","0","14","48","63","27","46","27","46","0","14",
"1500000US371190058641","Block Group 1; Census Tract 58.64; Mecklenburg County; North Carolina","1711","428","1477","357","999","347","250","158","0","14","211","168","0","14","0","14","17","36","0","14","17","36","234","261","0","14","0","14","14","24","0","14","0","14","18","29","202","257","202","257","0","14",
"1500000US371190058642","Block Group 2; Census Tract 58.64; Mecklenburg County; North Carolina","3211","605","3191","605","1668","379","191","115","0","14","1099","197","0","14","0","14","233","235","0","14","233","235","20","31","20","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190058651","Block Group 1; Census Tract 58.65; Mecklenburg County; North Carolina","2098","342","1973","362","1526","345","333","197","3","6","101","99","0","14","0","14","10","17","0","14","10","17","125","122","0","14","0","14","0","14","34","51","0","14","61","84","30","31","30","31","0","14",
"1500000US371190058661","Block Group 1; Census Tract 58.66; Mecklenburg County; North Carolina","1905","553","1680","542","1108","415","499","343","0","14","0","14","0","14","73","112","0","14","0","14","0","14","225","160","0","14","31","58","0","14","0","14","0","14","70","97","124","120","124","120","0","14",
"1500000US371190058662","Block Group 2; Census Tract 58.66; Mecklenburg County; North Carolina","1977","517","1505","430","538","318","775","295","0","14","0","14","0","14","28","46","164","188","112","175","52","63","472","305","101","106","219","275","0","14","0","14","0","14","65","102","87","99","87","99","0","14",
"1500000US371190058663","Block Group 3; Census Tract 58.66; Mecklenburg County; North Carolina","342","260","342","260","94","71","59","72","0","14","162","224","0","14","0","14","27","44","0","14","27","44","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190058671","Block Group 1; Census Tract 58.67; Mecklenburg County; North Carolina","527","239","527","239","94","66","161","146","0","14","140","174","0","14","0","14","132","134","0","14","132","134","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190058672","Block Group 2; Census Tract 58.67; Mecklenburg County; North Carolina","3201","622","2448","558","1099","406","1131","523","0","14","213","191","0","14","0","14","5","8","0","14","5","8","753","468","269","386","0","14","0","14","0","14","0","14","182","196","302","240","302","240","0","14",
"1500000US371190058681","Block Group 1; Census Tract 58.68; Mecklenburg County; North Carolina","2733","1079","2629","1107","1769","801","341","139","14","22","59","69","0","14","0","14","446","375","8","13","438","373","104","123","14","25","0","14","0","14","0","14","0","14","77","118","13","19","7","15","6","10",
"1500000US371190059081","Block Group 1; Census Tract 59.08; Mecklenburg County; North Carolina","2291","292","2193","277","1326","220","421","169","0","14","357","172","0","14","17","25","72","31","9","15","63","30","98","78","41","32","0","14","0","14","0","14","0","14","0","14","57","58","42","54","15","17",
"1500000US371190059101","Block Group 1; Census Tract 59.10; Mecklenburg County; North Carolina","3063","575","2582","564","640","229","1774","506","0","14","59","52","0","14","0","14","109","103","37","64","72","76","481","329","155","235","0","14","0","14","0","14","0","14","192","167","134","139","134","139","0","14",
"1500000US371190059102","Block Group 2; Census Tract 59.10; Mecklenburg County; North Carolina","2904","1068","2350","1061","559","206","792","367","0","14","39","36","9","13","0","14","951","917","12","23","939","919","554","243","121","87","0","14","0","14","0","14","0","14","239","173","194","197","194","197","0","14",
"1500000US371190059131","Block Group 1; Census Tract 59.13; Mecklenburg County; North Carolina","1795","563","1057","474","556","235","423","341","0","14","78","132","0","14","0","14","0","14","0","14","0","14","738","341","566","321","0","14","0","14","0","14","0","14","172","189","0","14","0","14","0","14",
"1500000US371190059132","Block Group 2; Census Tract 59.13; Mecklenburg County; North Carolina","2241","821","2135","806","507","407","896","383","0","14","705","646","0","14","0","14","27","54","0","14","27","54","106","163","106","163","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190059133","Block Group 3; Census Tract 59.13; Mecklenburg County; North Carolina","1379","608","858","377","295","161","477","303","0","14","79","79","0","14","0","14","7","12","0","14","7","12","521","420","261","321","67","82","0","14","18","48","0","14","30","49","145","243","145","243","0","14",
"1500000US371190059134","Block Group 4; Census Tract 59.13; Mecklenburg County; North Carolina","1407","774","653","263","298","183","275","210","0","14","80","89","0","14","0","14","0","14","0","14","0","14","754","724","42","54","0","14","0","14","0","14","0","14","65","114","647","709","647","709","0","14",
"1500000US371190059151","Block Group 1; Census Tract 59.15; Mecklenburg County; North Carolina","517","214","450","200","176","96","264","219","0","14","10","16","0","14","0","14","0","14","0","14","0","14","67","76","0","14","0","14","0","14","0","14","0","14","32","53","35","57","35","57","0","14",
"1500000US371190059152","Block Group 2; Census Tract 59.15; Mecklenburg County; North Carolina","2311","695","1969","690","437","138","1344","687","0","14","78","79","0","14","18","27","92","86","56","79","36","34","342","209","115","110","104","110","18","30","0","14","0","14","5","10","100","103","82","97","18","22",
"1500000US371190059161","Block Group 1; Census Tract 59.16; Mecklenburg County; North Carolina","1335","315","1011","266","128","64","683","243","0","14","88","115","41","56","0","14","71","64","0","14","71","64","324","251","15","26","48","77","0","14","0","14","0","14","255","239","6","9","6","9","0","14",
"1500000US371190059162","Block Group 2; Census Tract 59.16; Mecklenburg County; North Carolina","1232","245","745","189","13","21","702","181","0","14","0","14","0","14","0","14","30","35","0","14","30","35","487","216","240","167","0","14","65","85","0","14","0","14","111","95","71","100","71","100","0","14",
"1500000US371190059181","Block Group 1; Census Tract 59.18; Mecklenburg County; North Carolina","1312","495","751","212","530","173","143","126","0","14","0","14","0","14","0","14","78","82","0","14","78","82","561","488","110","123","0","14","0","14","0","14","0","14","0","14","451","484","397","489","54","77",
"1500000US371190059182","Block Group 2; Census Tract 59.18; Mecklenburg County; North Carolina","1115","334","917","328","308","121","409","279","0","14","100","85","0","14","0","14","100","94","31","48","69","80","198","123","19","27","7","12","0","14","0","14","0","14","111","101","61","82","61","82","0","14",
"1500000US371190059183","Block Group 3; Census Tract 59.18; Mecklenburg County; North Carolina","3038","915","2047","323","768","220","1201","323","0","14","46","48","0","14","0","14","32","41","0","14","32","41","991","878","125","148","32","48","9","15","0","14","0","14","133","110","692","860","692","860","0","14",
"1500000US371190059191","Block Group 1; Census Tract 59.19; Mecklenburg County; North Carolina","2310","398","2042","350","1384","323","413","90","0","14","147","117","0","14","16","26","82","98","16","27","66","95","268","227","0","14","0","14","0","14","0","14","0","14","176","204","92","77","52","59","40","59",
"1500000US371190059192","Block Group 2; Census Tract 59.19; Mecklenburg County; North Carolina","928","444","625","244","398","229","0","14","0","14","185","115","0","14","0","14","42","49","0","14","42","49","303","362","0","14","0","14","0","14","0","14","0","14","303","362","0","14","0","14","0","14",
"1500000US371190059201","Block Group 1; Census Tract 59.20; Mecklenburg County; North Carolina","1896","615","759","255","549","236","178","198","0","14","32","26","0","14","0","14","0","14","0","14","0","14","1137","567","23","37","0","14","0","14","0","14","0","14","1114","567","0","14","0","14","0","14",
"1500000US371190059202","Block Group 2; Census Tract 59.20; Mecklenburg County; North Carolina","406","162","368","147","190","92","118","100","0","14","0","14","0","14","0","14","60","83","0","14","60","83","38","31","0","14","0","14","0","14","0","14","0","14","38","31","0","14","0","14","0","14",
"1500000US371190059211","Block Group 1; Census Tract 59.21; Mecklenburg County; North Carolina","4010","711","3707","766","1376","291","1713","582","0","14","328","249","0","14","0","14","290","208","0","14","290","208","303","232","201","224","26","42","0","14","0","14","0","14","0","14","76","97","23","37","53","85",
"1500000US371190059221","Block Group 1; Census Tract 59.22; Mecklenburg County; North Carolina","2343","480","1929","322","1056","183","500","226","0","14","270","177","0","14","0","14","103","100","60","94","43","48","414","264","64","74","32","53","3","6","0","14","0","14","105","142","210","242","201","241","9","16",
"1500000US371190059222","Block Group 2; Census Tract 59.22; Mecklenburg County; North Carolina","1589","373","1256","272","304","136","768","244","0","14","93","98","0","14","0","14","91","78","34","54","57","53","333","328","0","14","42","52","0","14","0","14","0","14","8","16","283","341","273","344","10","18",
"1500000US371190059231","Block Group 1; Census Tract 59.23; Mecklenburg County; North Carolina","2680","753","2389","759","730","582","1254","391","0","14","311","189","0","14","0","14","94","123","0","14","94","123","291","202","150","146","24","41","0","14","0","14","0","14","0","14","117","121","68","78","49","57",
"1500000US371190059232","Block Group 2; Census Tract 59.23; Mecklenburg County; North Carolina","3064","673","2384","522","299","218","1437","545","0","14","648","423","0","14","0","14","0","14","0","14","0","14","680","374","14","23","0","14","0","14","0","14","0","14","27","51","639","398","639","398","0","14",
"1500000US371190059241","Block Group 1; Census Tract 59.24; Mecklenburg County; North Carolina","3610","1128","2885","1144","1753","664","1048","939","0","14","50","85","0","14","0","14","34","47","0","14","34","47","725","352","23","28","241","233","12","19","0","14","0","14","348","261","101","138","101","138","0","14",
"1500000US371190059242","Block Group 2; Census Tract 59.24; Mecklenburg County; North Carolina","3086","937","2543","920","1323","548","854","548","0","14","338","307","0","14","0","14","28","35","0","14","28","35","543","412","128","186","0","14","23","36","0","14","0","14","48","69","344","288","325","287","19","33",
"1500000US371190059251","Block Group 1; Census Tract 59.25; Mecklenburg County; North Carolina","3196","333","2817","380","1348","367","833","421","0","14","469","403","0","14","54","85","113","126","0","14","113","126","379","242","85","67","139","148","0","14","0","14","0","14","111","137","44","49","44","49","0","14",
"1500000US371190059261","Block Group 1; Census Tract 59.26; Mecklenburg County; North Carolina","5376","1068","4982","1104","2742","933","1462","601","0","19","561","349","0","19","0","19","217","182","0","19","217","182","394","348","41","56","24","40","0","19","0","19","0","19","269","328","60","67","60","67","0","19",
"1500000US371190059262","Block Group 2; Census Tract 59.26; Mecklenburg County; North Carolina","2200","540","2172","536","1479","361","163","152","10","18","336","344","0","14","0","14","184","129","90","116","94","113","28","34","13","23","0","14","0","14","0","14","0","14","0","14","15","25","15","25","0","14",
"1500000US371190059271","Block Group 1; Census Tract 59.27; Mecklenburg County; North Carolina","6079","2811","5039","2735","879","252","3257","2723","0","19","318","309","0","19","73","100","512","378","0","19","512","378","1040","644","235","267","0","19","0","19","0","19","0","19","399","260","406","467","406","467","0","19",
"1500000US371190059272","Block Group 2; Census Tract 59.27; Mecklenburg County; North Carolina","2073","734","1916","764","360","204","1276","724","135","163","18","32","0","14","0","14","127","170","0","14","127","170","157","147","27","53","0","14","0","14","0","14","0","14","26","42","104","140","12","20","92","139",
"1500000US371190059281","Block Group 1; Census Tract 59.28; Mecklenburg County; North Carolina","1760","541","1403","250","630","283","713","368","60","121","0","14","0","14","0","14","0","14","0","14","0","14","357","472","19","25","0","14","0","14","0","14","0","14","14","25","324","472","315","472","9","19",
"1500000US371190059291","Block Group 1; Census Tract 59.29; Mecklenburg County; North Carolina","3318","581","2732","545","1041","282","1477","447","0","14","134","128","0","14","16","25","64","51","0","14","64","51","586","278","165","189","17","31","0","14","0","14","0","14","98","122","306","159","290","165","16","29",
"1500000US371190059292","Block Group 2; Census Tract 59.29; Mecklenburg County; North Carolina","1197","460","1079","474","506","327","467","330","0","14","43","50","0","14","20","33","43","52","0","14","43","52","118","87","70","69","0","14","0","14","0","14","0","14","48","59","0","14","0","14","0","14",
"1500000US371190059301","Block Group 1; Census Tract 59.30; Mecklenburg County; North Carolina","3077","537","2256","601","1106","540","744","328","0","14","0","14","0","14","0","14","406","371","0","14","406","371","821","428","322","306","0","14","0","14","0","14","0","14","235","203","264","289","264","289","0","14",
"1500000US371190059311","Block Group 1; Census Tract 59.31; Mecklenburg County; North Carolina","1280","714","1185","693","431","265","613","611","0","14","16","27","0","14","10","26","115","180","115","180","0","14","95","121","8","18","0","14","0","14","0","14","0","14","27","47","60","91","60","91","0","14",
"1500000US371190059312","Block Group 2; Census Tract 59.31; Mecklenburg County; North Carolina","2762","488","2085","355","959","281","818","253","0","14","114","102","0","14","50","81","144","149","0","14","144","149","677","364","204","212","0","14","0","14","0","14","0","14","313","186","160","189","160","189","0","14",
"1500000US371190059321","Block Group 1; Census Tract 59.32; Mecklenburg County; North Carolina","2448","549","2313","557","651","193","771","403","0","14","549","360","0","14","41","61","301","176","0","14","301","176","135","107","8","14","26","29","0","14","0","14","0","14","63","78","38","41","33","37","5","10",
"1500000US371190060051","Block Group 1; Census Tract 60.05; Mecklenburg County; North Carolina","1455","389","1267","280","487","212","570","170","0","14","88","71","0","14","0","14","122","126","0","14","122","126","188","247","0","14","0","14","0","14","0","14","0","14","188","247","0","14","0","14","0","14",
"1500000US371190060052","Block Group 2; Census Tract 60.05; Mecklenburg County; North Carolina","1954","405","1594","352","957","267","637","234","0","14","0","14","0","14","0","14","0","14","0","14","0","14","360","290","237","280","3","8","0","14","0","14","0","14","102","113","18","25","18","25","0","14",
"1500000US371190060081","Block Group 1; Census Tract 60.08; Mecklenburg County; North Carolina","1311","346","1282","336","618","202","627","256","0","14","0","14","0","14","0","14","37","40","0","14","37","40","29","49","0","14","0","14","0","14","0","14","0","14","29","49","0","14","0","14","0","14",
"1500000US371190060082","Block Group 2; Census Tract 60.08; Mecklenburg County; North Carolina","2070","421","1872","402","613","221","912","345","0","14","118","148","0","14","0","14","229","207","0","14","229","207","198","186","24","26","0","14","85","116","0","14","0","14","89","104","0","14","0","14","0","14",
"1500000US371190060091","Block Group 1; Census Tract 60.09; Mecklenburg County; North Carolina","1270","375","1185","374","581","296","483","249","9","15","101","141","0","14","0","14","11","20","0","14","11","20","85","86","26","31","0","14","0","14","0","14","0","14","59","80","0","14","0","14","0","14",
"1500000US371190060092","Block Group 2; Census Tract 60.09; Mecklenburg County; North Carolina","1974","351","1869","360","492","221","1142","389","33","57","95","95","0","14","19","29","88","104","14","24","74","95","105","96","65","82","7","11","0","14","0","14","0","14","27","44","6","11","6","11","0","14",
"1500000US371190060111","Block Group 1; Census Tract 60.11; Mecklenburg County; North Carolina","3277","1276","3203","1275","866","361","2203","1221","0","14","48","71","0","14","0","14","86","127","0","14","86","127","74","110","0","14","0","14","0","14","0","14","0","14","74","110","0","14","0","14","0","14",
"1500000US371190060121","Block Group 1; Census Tract 60.12; Mecklenburg County; North Carolina","3251","677","2892","713","470","240","2130","678","0","14","135","163","0","14","0","14","157","132","23","38","134","111","359","203","0","14","0","14","0","14","0","14","0","14","359","203","0","14","0","14","0","14",
"1500000US371190060122","Block Group 2; Census Tract 60.12; Mecklenburg County; North Carolina","1644","1031","1562","1009","980","909","87","111","2","4","390","301","0","14","9","17","94","149","0","14","94","149","82","121","0","14","0","14","0","14","0","14","0","14","82","121","0","14","0","14","0","14",
"1500000US371190060131","Block Group 1; Census Tract 60.13; Mecklenburg County; North Carolina","2044","688","1858","649","237","237","1454","566","0","14","167","254","0","14","0","14","0","14","0","14","0","14","186","214","50","74","136","189","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190060132","Block Group 2; Census Tract 60.13; Mecklenburg County; North Carolina","2566","1160","2317","1138","136","92","2093","1129","0","14","88","116","0","14","0","14","0","14","0","14","0","14","249","202","0","14","12","24","114","112","0","14","0","14","123","111","0","14","0","14","0","14",
"1500000US371190060141","Block Group 1; Census Tract 60.14; Mecklenburg County; North Carolina","1879","691","1393","386","1002","303","333","260","0","14","42","64","0","14","0","14","16","26","0","14","16","26","486","485","372","414","103","198","0","14","0","14","0","14","0","14","11","20","11","20","0","14",
"1500000US371190060142","Block Group 2; Census Tract 60.14; Mecklenburg County; North Carolina","2122","580","1998","547","975","265","911","467","0","14","69","88","0","14","0","14","43","64","0","14","43","64","124","193","0","14","0","14","0","14","0","14","0","14","124","193","0","14","0","14","0","14",
"1500000US371190060151","Block Group 1; Census Tract 60.15; Mecklenburg County; North Carolina","1384","318","1287","312","955","257","332","212","0","14","0","14","0","14","0","14","0","14","0","14","0","14","97","175","0","14","0","14","0","14","0","14","0","14","0","14","97","175","97","175","0","14",
"1500000US371190060152","Block Group 2; Census Tract 60.15; Mecklenburg County; North Carolina","2715","581","2403","446","645","328","1660","389","0","14","98","158","0","14","0","14","0","14","0","14","0","14","312","261","186","192","0","14","0","14","0","14","0","14","0","14","126","178","126","178","0","14",
"1500000US371190060161","Block Group 1; Census Tract 60.16; Mecklenburg County; North Carolina","1497","529","921","395","37","44","618","301","0","14","266","278","0","14","0","14","0","14","0","14","0","14","576","359","17","28","0","14","0","14","0","14","0","14","467","317","92","146","92","146","0","14",
"1500000US371190060162","Block Group 2; Census Tract 60.16; Mecklenburg County; North Carolina","1125","330","1125","330","127","91","937","315","0","14","0","14","0","14","0","14","61","83","0","14","61","83","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190061031","Block Group 1; Census Tract 61.03; Mecklenburg County; North Carolina","1969","413","1933","408","1321","328","534","293","0","14","23","42","0","14","30","45","25","35","0","14","25","35","36","39","0","14","0","14","0","14","0","14","0","14","0","14","36","39","36","39","0","14",
"1500000US371190061032","Block Group 2; Census Tract 61.03; Mecklenburg County; North Carolina","2627","713","2584","714","1120","473","864","475","0","14","367","359","0","14","87","143","146","135","9","17","137","135","43","71","0","14","0","14","0","14","0","14","0","14","43","71","0","14","0","14","0","14",
"1500000US371190061051","Block Group 1; Census Tract 61.05; Mecklenburg County; North Carolina","2856","328","2715","373","1268","304","1166","406","0","14","133","124","0","14","0","14","148","147","0","14","148","147","141","134","13","27","21","37","12","20","0","14","0","14","95","123","0","14","0","14","0","14",
"1500000US371190061081","Block Group 1; Census Tract 61.08; Mecklenburg County; North Carolina","2715","487","2608","457","679","286","1705","352","0","14","155","164","0","14","0","14","69","85","30","50","39","62","107","172","0","14","0","14","0","14","0","14","0","14","107","172","0","14","0","14","0","14",
"1500000US371190061082","Block Group 2; Census Tract 61.08; Mecklenburg County; North Carolina","1851","479","1472","473","310","230","1090","459","0","14","25","39","7","14","0","14","40","51","0","14","40","51","379","192","26","43","0","14","0","14","0","14","0","14","295","148","58","131","58","131","0","14",
"1500000US371190061091","Block Group 1; Census Tract 61.09; Mecklenburg County; North Carolina","3190","432","2722","451","143","79","2496","411","0","14","73","124","0","14","0","14","10","15","10","15","0","14","468","162","0","14","1","2","6","10","0","14","0","14","239","212","222","208","215","204","7","17",
"1500000US371190061101","Block Group 1; Census Tract 61.10; Mecklenburg County; North Carolina","1352","936","1352","936","501","241","750","902","0","14","101","156","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190061102","Block Group 2; Census Tract 61.10; Mecklenburg County; North Carolina","1560","730","1080","616","180","209","900","507","0","14","0","14","0","14","0","14","0","14","0","14","0","14","480","479","0","14","37","63","0","14","0","14","0","14","443","484","0","14","0","14","0","14",
"1500000US371190061103","Block Group 3; Census Tract 61.10; Mecklenburg County; North Carolina","2667","540","2511","544","749","313","1495","459","0","14","201","228","0","14","0","14","66","79","0","14","66","79","156","295","0","14","0","14","0","14","0","14","0","14","0","14","156","295","156","295","0","14",
"1500000US371190061111","Block Group 1; Census Tract 61.11; Mecklenburg County; North Carolina","1952","643","1829","630","531","206","1253","592","31","53","0","14","0","14","14","24","0","14","0","14","0","14","123","150","0","14","28","45","0","14","0","14","0","14","95","149","0","14","0","14","0","14",
"1500000US371190061112","Block Group 2; Census Tract 61.11; Mecklenburg County; North Carolina","1935","492","1689","507","682","277","921","501","8","12","0","14","0","14","78","118","0","14","0","14","0","14","246","187","114","186","0","14","0","14","0","14","0","14","132","150","0","14","0","14","0","14",
"1500000US371190061121","Block Group 1; Census Tract 61.12; Mecklenburg County; North Carolina","1345","512","1141","530","301","196","752","503","0","14","33","58","0","14","0","14","55","69","0","14","55","69","204","156","48","134","0","14","0","14","0","14","0","14","144","142","12","23","12","23","0","14",
"1500000US371190061122","Block Group 2; Census Tract 61.12; Mecklenburg County; North Carolina","1113","425","1004","416","204","200","626","433","0","14","150","215","0","14","0","14","24","38","0","14","24","38","109","111","109","111","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190061131","Block Group 1; Census Tract 61.13; Mecklenburg County; North Carolina","1004","420","993","421","486","222","459","358","0","14","0","14","0","14","48","80","0","14","0","14","0","14","11","18","11","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371190061132","Block Group 2; Census Tract 61.13; Mecklenburg County; North Carolina","2464","873","2395","875","751","343","1583","894","0","14","48","77","0","14","13","20","0","14","0","14","0","14","69","91","56","89","13","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
